Image,Voltage,Strategy,Off_Coeff,Fac_Coeff,Power_Saving(%),Distortion(%)
Image_29,11.0,both,0.2,0.7,50.81,5.1981
Image_29,11.0,both,0.3,0.3,51.67,5.3883
Image_29,11.0,both,0.3,0.5,50.62,5.1355
Image_29,11.0,both,0.3,0.7,49.62,4.8958
Image_30,15.0,none,0.0,0.0,0.0,0.0
Image_30,15.0,brightness,0.1,0.3,0.11,0.0614
Image_30,15.0,brightness,0.1,0.5,0.11,0.0614
Image_30,15.0,brightness,0.1,0.7,0.11,0.0614
Image_30,15.0,brightness,0.2,0.3,0.11,0.0614
Image_30,15.0,brightness,0.2,0.5,0.11,0.0614
Image_30,15.0,brightness,0.2,0.7,0.11,0.0614
Image_30,15.0,brightness,0.3,0.3,0.11,0.0614
Image_30,15.0,brightness,0.3,0.5,0.11,0.0614
Image_30,15.0,brightness,0.3,0.7,0.11,0.0614
Image_30,15.0,contrast,0.1,0.3,0.11,0.0614
Image_30,15.0,contrast,0.1,0.5,0.11,0.0614
Image_30,15.0,contrast,0.1,0.7,0.11,0.0614
Image_30,15.0,contrast,0.2,0.3,0.11,0.0614
Image_30,15.0,contrast,0.2,0.5,0.11,0.0614
Image_30,15.0,contrast,0.2,0.7,0.11,0.0614
Image_30,15.0,contrast,0.3,0.3,0.11,0.0614
Image_30,15.0,contrast,0.3,0.5,0.11,0.0614
Image_30,15.0,contrast,0.3,0.7,0.11,0.0614
Image_30,15.0,both,0.1,0.3,0.11,0.0614
Image_30,15.0,both,0.1,0.5,0.11,0.0614
Image_30,15.0,both,0.1,0.7,0.11,0.0614
Image_30,15.0,both,0.2,0.3,0.11,0.0614
Image_30,15.0,both,0.2,0.5,0.11,0.0614
Image_30,15.0,both,0.2,0.7,0.11,0.0614
Image_30,15.0,both,0.3,0.3,0.11,0.0614
Image_30,15.0,both,0.3,0.5,0.11,0.0614
Image_30,15.0,both,0.3,0.7,0.11,0.0614
Image_30,14.0,none,0.0,0.0,16.48,1.6233
Image_30,14.0,brightness,0.1,0.3,15.89,1.5303
Image_30,14.0,brightness,0.1,0.5,15.89,1.5303
Image_30,14.0,brightness,0.1,0.7,15.89,1.5303
Image_30,14.0,brightness,0.2,0.3,14.95,1.354
Image_30,14.0,brightness,0.2,0.5,14.95,1.354
Image_30,14.0,brightness,0.2,0.7,14.95,1.354
Image_30,14.0,brightness,0.3,0.3,14.0,1.1922
Image_30,14.0,brightness,0.3,0.5,14.0,1.1922
Image_30,14.0,brightness,0.3,0.7,14.0,1.1922
Image_30,14.0,contrast,0.1,0.3,15.44,1.4461
Image_30,14.0,contrast,0.1,0.5,14.54,1.2941
Image_30,14.0,contrast,0.1,0.7,13.66,1.1499
Image_30,14.0,contrast,0.2,0.3,15.44,1.4461
Image_30,14.0,contrast,0.2,0.5,14.54,1.2941
Image_30,14.0,contrast,0.2,0.7,13.66,1.1499
Image_30,14.0,contrast,0.3,0.3,15.44,1.4461
Image_30,14.0,contrast,0.3,0.5,14.54,1.2941
Image_30,14.0,contrast,0.3,0.7,13.66,1.1499
Image_30,14.0,both,0.1,0.3,14.54,1.2922
Image_30,14.0,both,0.1,0.5,13.65,1.1446
Image_30,14.0,both,0.1,0.7,12.75,0.9974
Image_30,14.0,both,0.2,0.3,13.63,1.1373
Image_30,14.0,both,0.2,0.5,12.74,0.9916
Image_30,14.0,both,0.2,0.7,11.86,0.8477
Image_30,14.0,both,0.3,0.3,12.74,0.9885
Image_30,14.0,both,0.3,0.5,11.84,0.8457
Image_30,14.0,both,0.3,0.7,10.96,0.7057
Image_30,13.0,none,0.0,0.0,31.56,3.2866
Image_30,13.0,brightness,0.1,0.3,30.34,3.048
Image_30,13.0,brightness,0.1,0.5,30.34,3.048
Image_30,13.0,brightness,0.1,0.7,30.34,3.048
Image_30,13.0,brightness,0.2,0.3,28.98,2.7979
Image_30,13.0,brightness,0.2,0.5,28.98,2.7979
Image_30,13.0,brightness,0.2,0.7,28.98,2.7979
Image_30,13.0,brightness,0.3,0.3,27.46,2.5015
Image_30,13.0,brightness,0.3,0.5,27.46,2.5015
Image_30,13.0,brightness,0.3,0.7,27.46,2.5015
Image_30,13.0,contrast,0.1,0.3,29.66,2.9319
Image_30,13.0,contrast,0.1,0.5,28.25,2.6742
Image_30,13.0,contrast,0.1,0.7,26.86,2.4168
Image_30,13.0,contrast,0.2,0.3,29.66,2.9319
Image_30,13.0,contrast,0.2,0.5,28.25,2.6742
Image_30,13.0,contrast,0.2,0.7,26.86,2.4168
Image_30,13.0,contrast,0.3,0.3,29.66,2.9319
Image_30,13.0,contrast,0.3,0.5,28.25,2.6742
Image_30,13.0,contrast,0.3,0.7,26.86,2.4168
Image_30,13.0,both,0.1,0.3,28.24,2.6638
Image_30,13.0,both,0.1,0.5,26.84,2.4065
Image_30,13.0,both,0.1,0.7,25.44,2.1543
Image_30,13.0,both,0.2,0.3,26.81,2.3946
Image_30,13.0,both,0.2,0.5,25.41,2.1405
Image_30,13.0,both,0.2,0.7,24.03,1.89
Image_30,13.0,both,0.3,0.3,25.39,2.1304
Image_30,13.0,both,0.3,0.5,23.99,1.8795
Image_30,13.0,both,0.3,0.7,22.62,1.6344
Image_30,12.0,none,0.0,0.0,45.24,5.0008
Image_30,12.0,brightness,0.1,0.3,43.73,4.6715
Image_30,12.0,brightness,0.1,0.5,43.73,4.6715
Image_30,12.0,brightness,0.1,0.7,43.73,4.6715
Image_30,12.0,brightness,0.2,0.3,42.09,4.3279
Image_30,12.0,brightness,0.2,0.5,42.09,4.3279
Image_30,12.0,brightness,0.2,0.7,42.09,4.3279
Image_30,12.0,brightness,0.3,0.3,40.46,3.9883
Image_30,12.0,brightness,0.3,0.5,40.46,3.9883
Image_30,12.0,brightness,0.3,0.7,40.46,3.9883
Image_30,12.0,contrast,0.1,0.3,42.98,4.5306
Image_30,12.0,contrast,0.1,0.5,41.36,4.1982
Image_30,12.0,contrast,0.1,0.7,39.79,3.8783
Image_30,12.0,contrast,0.2,0.3,42.98,4.5306
Image_30,12.0,contrast,0.2,0.5,41.36,4.1982
Image_30,12.0,contrast,0.2,0.7,39.79,3.8783
Image_30,12.0,contrast,0.3,0.3,42.98,4.5306
Image_30,12.0,contrast,0.3,0.5,41.36,4.1982
Image_30,12.0,contrast,0.3,0.7,39.79,3.8783
Image_30,12.0,both,0.1,0.3,41.34,4.1862
Image_30,12.0,both,0.1,0.5,39.74,3.8596
Image_30,12.0,both,0.1,0.7,38.18,3.5445
Image_30,12.0,both,0.2,0.3,39.71,3.8454
Image_30,12.0,both,0.2,0.5,38.12,3.5237
Image_30,12.0,both,0.2,0.7,36.58,3.2131
Image_30,12.0,both,0.3,0.3,38.08,3.5091
Image_30,12.0,both,0.3,0.5,36.52,3.1924
Image_30,12.0,both,0.3,0.7,35.0,2.8883
Image_30,11.0,none,0.0,0.0,57.51,6.7718
Image_30,11.0,brightness,0.1,0.3,56.07,6.4283
Image_30,11.0,brightness,0.1,0.5,56.07,6.4283
Image_30,11.0,brightness,0.1,0.7,56.07,6.4283
Image_30,11.0,brightness,0.2,0.3,54.46,6.0425
Image_30,11.0,brightness,0.2,0.5,54.46,6.0425
Image_30,11.0,brightness,0.2,0.7,54.46,6.0425
Image_30,11.0,brightness,0.3,0.3,52.85,5.6613
Image_30,11.0,brightness,0.3,0.5,52.85,5.6613
Image_30,11.0,brightness,0.3,0.7,52.85,5.6613
Image_30,11.0,contrast,0.1,0.3,55.28,6.2479
Image_30,11.0,contrast,0.1,0.5,53.73,5.8899
Image_30,11.0,contrast,0.1,0.7,52.22,5.5432
Image_30,11.0,contrast,0.2,0.3,55.28,6.2479
Image_30,11.0,contrast,0.2,0.5,53.73,5.8899
Image_30,11.0,contrast,0.2,0.7,52.22,5.5432
Image_30,11.0,contrast,0.3,0.3,55.28,6.2479
Image_30,11.0,contrast,0.3,0.5,53.73,5.8899
Image_30,11.0,contrast,0.3,0.7,52.22,5.5432
Image_30,11.0,both,0.1,0.3,53.69,5.8736
Image_30,11.0,both,0.1,0.5,52.17,5.5232
Image_30,11.0,both,0.1,0.7,50.69,5.1865
Image_30,11.0,both,0.2,0.3,52.12,5.504
Image_30,11.0,both,0.2,0.5,50.62,5.1617
Image_30,11.0,both,0.2,0.7,49.19,4.8375
Image_30,11.0,both,0.3,0.3,50.56,5.1406
Image_30,11.0,both,0.3,0.5,49.1,4.808
Image_30,11.0,both,0.3,0.7,47.73,4.4983
Image_31,15.0,none,0.0,0.0,0.0,0.0
Image_31,15.0,brightness,0.1,0.3,0.16,0.0728
Image_31,15.0,brightness,0.1,0.5,0.16,0.0728
Image_31,15.0,brightness,0.1,0.7,0.16,0.0728
Image_31,15.0,brightness,0.2,0.3,0.16,0.0728
Image_31,15.0,brightness,0.2,0.5,0.16,0.0728
Image_31,15.0,brightness,0.2,0.7,0.16,0.0728
Image_31,15.0,brightness,0.3,0.3,0.16,0.0728
Image_31,15.0,brightness,0.3,0.5,0.16,0.0728
Image_31,15.0,brightness,0.3,0.7,0.16,0.0728
Image_31,15.0,contrast,0.1,0.3,0.16,0.0728
Image_31,15.0,contrast,0.1,0.5,0.16,0.0728
Image_31,15.0,contrast,0.1,0.7,0.16,0.0728
Image_31,15.0,contrast,0.2,0.3,0.16,0.0728
Image_31,15.0,contrast,0.2,0.5,0.16,0.0728
Image_31,15.0,contrast,0.2,0.7,0.16,0.0728
Image_31,15.0,contrast,0.3,0.3,0.16,0.0728
Image_31,15.0,contrast,0.3,0.5,0.16,0.0728
Image_31,15.0,contrast,0.3,0.7,0.16,0.0728
Image_31,15.0,both,0.1,0.3,0.16,0.0728
Image_31,15.0,both,0.1,0.5,0.16,0.0728
Image_31,15.0,both,0.1,0.7,0.16,0.0728
Image_31,15.0,both,0.2,0.3,0.16,0.0728
Image_31,15.0,both,0.2,0.5,0.16,0.0728
Image_31,15.0,both,0.2,0.7,0.16,0.0728
Image_31,15.0,both,0.3,0.3,0.16,0.0728
Image_31,15.0,both,0.3,0.5,0.16,0.0728
Image_31,15.0,both,0.3,0.7,0.16,0.0728
Image_31,14.0,none,0.0,0.0,16.45,1.9491
Image_31,14.0,brightness,0.1,0.3,16.07,1.8382
Image_31,14.0,brightness,0.1,0.5,16.07,1.8382
Image_31,14.0,brightness,0.1,0.7,16.07,1.8382
Image_31,14.0,brightness,0.2,0.3,15.39,1.6825
Image_31,14.0,brightness,0.2,0.5,15.39,1.6825
Image_31,14.0,brightness,0.2,0.7,15.39,1.6825
Image_31,14.0,brightness,0.3,0.3,14.69,1.527
Image_31,14.0,brightness,0.3,0.5,14.69,1.527
Image_31,14.0,brightness,0.3,0.7,14.69,1.527
Image_31,14.0,contrast,0.1,0.3,15.6,1.752
Image_31,14.0,contrast,0.1,0.5,14.89,1.5976
Image_31,14.0,contrast,0.1,0.7,14.22,1.4546
Image_31,14.0,contrast,0.2,0.3,15.6,1.752
Image_31,14.0,contrast,0.2,0.5,14.89,1.5976
Image_31,14.0,contrast,0.2,0.7,14.22,1.4546
Image_31,14.0,contrast,0.3,0.3,15.6,1.752
Image_31,14.0,contrast,0.3,0.5,14.89,1.5976
Image_31,14.0,contrast,0.3,0.7,14.22,1.4546
Image_31,14.0,both,0.1,0.3,14.97,1.6065
Image_31,14.0,both,0.1,0.5,14.27,1.4598
Image_31,14.0,both,0.1,0.7,13.62,1.3192
Image_31,14.0,both,0.2,0.3,14.33,1.4625
Image_31,14.0,both,0.2,0.5,13.66,1.3223
Image_31,14.0,both,0.2,0.7,13.02,1.1844
Image_31,14.0,both,0.3,0.3,13.71,1.328
Image_31,14.0,both,0.3,0.5,13.06,1.1888
Image_31,14.0,both,0.3,0.7,12.42,1.06
Image_31,13.0,none,0.0,0.0,31.5,3.9598
Image_31,13.0,brightness,0.1,0.3,30.66,3.7237
Image_31,13.0,brightness,0.1,0.5,30.66,3.7237
Image_31,13.0,brightness,0.1,0.7,30.66,3.7237
Image_31,13.0,brightness,0.2,0.3,29.7,3.4917
Image_31,13.0,brightness,0.2,0.5,29.7,3.4917
Image_31,13.0,brightness,0.2,0.7,29.7,3.4917
Image_31,13.0,brightness,0.3,0.3,28.63,3.2182
Image_31,13.0,brightness,0.3,0.5,28.63,3.2182
Image_31,13.0,brightness,0.3,0.7,28.63,3.2182
Image_31,13.0,contrast,0.1,0.3,29.99,3.5871
Image_31,13.0,contrast,0.1,0.5,28.96,3.3434
Image_31,13.0,contrast,0.1,0.7,28.0,3.1085
Image_31,13.0,contrast,0.2,0.3,29.99,3.5871
Image_31,13.0,contrast,0.2,0.5,28.96,3.3434
Image_31,13.0,contrast,0.2,0.7,28.0,3.1085
Image_31,13.0,contrast,0.3,0.3,29.99,3.5871
Image_31,13.0,contrast,0.3,0.5,28.96,3.3434
Image_31,13.0,contrast,0.3,0.7,28.0,3.1085
Image_31,13.0,both,0.1,0.3,29.03,3.3436
Image_31,13.0,both,0.1,0.5,28.03,3.1076
Image_31,13.0,both,0.1,0.7,27.09,2.8817
Image_31,13.0,both,0.2,0.3,28.08,3.1053
Image_31,13.0,both,0.2,0.5,27.12,2.8758
Image_31,13.0,both,0.2,0.7,26.19,2.655
Image_31,13.0,both,0.3,0.3,27.15,2.8739
Image_31,13.0,both,0.3,0.5,26.21,2.6502
Image_31,13.0,both,0.3,0.7,25.31,2.4357
Image_31,12.0,none,0.0,0.0,45.16,6.0419
Image_31,12.0,brightness,0.1,0.3,44.08,5.7163
Image_31,12.0,brightness,0.1,0.5,44.08,5.7163
Image_31,12.0,brightness,0.1,0.7,44.08,5.7163
Image_31,12.0,brightness,0.2,0.3,42.96,5.3984
Image_31,12.0,brightness,0.2,0.5,42.96,5.3984
Image_31,12.0,brightness,0.2,0.7,42.96,5.3984
Image_31,12.0,brightness,0.3,0.3,41.86,5.0916
Image_31,12.0,brightness,0.3,0.5,41.86,5.0916
Image_31,12.0,brightness,0.3,0.7,41.86,5.0916
Image_31,12.0,contrast,0.1,0.3,43.41,5.5563
Image_31,12.0,contrast,0.1,0.5,42.28,5.2523
Image_31,12.0,contrast,0.1,0.7,41.24,4.9694
Image_31,12.0,contrast,0.2,0.3,43.41,5.5563
Image_31,12.0,contrast,0.2,0.5,42.28,5.2523
Image_31,12.0,contrast,0.2,0.7,41.24,4.9694
Image_31,12.0,contrast,0.3,0.3,43.41,5.5563
Image_31,12.0,contrast,0.3,0.5,42.28,5.2523
Image_31,12.0,contrast,0.3,0.7,41.24,4.9694
Image_31,12.0,both,0.1,0.3,42.33,5.2515
Image_31,12.0,both,0.1,0.5,41.25,4.9586
Image_31,12.0,both,0.1,0.7,40.24,4.6852
Image_31,12.0,both,0.2,0.3,41.28,4.9529
Image_31,12.0,both,0.2,0.5,40.24,4.6695
Image_31,12.0,both,0.2,0.7,39.26,4.405
Image_31,12.0,both,0.3,0.3,40.25,4.6613
Image_31,12.0,both,0.3,0.5,39.24,4.3889
Image_31,12.0,both,0.3,0.7,38.3,4.1353
Image_31,11.0,none,0.0,0.0,57.41,8.2179
Image_31,11.0,brightness,0.1,0.3,56.41,7.8829
Image_31,11.0,brightness,0.1,0.5,56.41,7.8829
Image_31,11.0,brightness,0.1,0.7,56.41,7.8829
Image_31,11.0,brightness,0.2,0.3,55.3,7.5258
Image_31,11.0,brightness,0.2,0.5,55.3,7.5258
Image_31,11.0,brightness,0.2,0.7,55.3,7.5258
Image_31,11.0,brightness,0.3,0.3,54.24,7.1833
Image_31,11.0,brightness,0.3,0.5,54.24,7.1833
Image_31,11.0,brightness,0.3,0.7,54.24,7.1833
Image_31,11.0,contrast,0.1,0.3,55.72,7.6887
Image_31,11.0,contrast,0.1,0.5,54.68,7.3658
Image_31,11.0,contrast,0.1,0.7,53.72,7.0649
Image_31,11.0,contrast,0.2,0.3,55.72,7.6887
Image_31,11.0,contrast,0.2,0.5,54.68,7.3658
Image_31,11.0,contrast,0.2,0.7,53.72,7.0649
Image_31,11.0,contrast,0.3,0.3,55.72,7.6887
Image_31,11.0,contrast,0.3,0.5,54.68,7.3658
Image_31,11.0,contrast,0.3,0.7,53.72,7.0649
Image_31,11.0,both,0.1,0.3,54.7,7.3576
Image_31,11.0,both,0.1,0.5,53.71,7.0487
Image_31,11.0,both,0.1,0.7,52.8,6.7649
Image_31,11.0,both,0.2,0.3,53.71,7.035
Image_31,11.0,both,0.2,0.5,52.76,6.7416
Image_31,11.0,both,0.2,0.7,51.9,6.4757
Image_31,11.0,both,0.3,0.3,52.74,6.7231
Image_31,11.0,both,0.3,0.5,51.85,6.4474
Image_31,11.0,both,0.3,0.7,51.03,6.196
Image_32,15.0,none,0.0,0.0,0.0,0.0
Image_32,15.0,brightness,0.1,0.3,0.09,0.0534
Image_32,15.0,brightness,0.1,0.5,0.09,0.0534
Image_32,15.0,brightness,0.1,0.7,0.09,0.0534
Image_32,15.0,brightness,0.2,0.3,0.09,0.0534
Image_32,15.0,brightness,0.2,0.5,0.09,0.0534
Image_32,15.0,brightness,0.2,0.7,0.09,0.0534
Image_32,15.0,brightness,0.3,0.3,0.09,0.0534
Image_32,15.0,brightness,0.3,0.5,0.09,0.0534
Image_32,15.0,brightness,0.3,0.7,0.09,0.0534
Image_32,15.0,contrast,0.1,0.3,0.09,0.0534
Image_32,15.0,contrast,0.1,0.5,0.09,0.0534
Image_32,15.0,contrast,0.1,0.7,0.09,0.0534
Image_32,15.0,contrast,0.2,0.3,0.09,0.0534
Image_32,15.0,contrast,0.2,0.5,0.09,0.0534
Image_32,15.0,contrast,0.2,0.7,0.09,0.0534
Image_32,15.0,contrast,0.3,0.3,0.09,0.0534
Image_32,15.0,contrast,0.3,0.5,0.09,0.0534
Image_32,15.0,contrast,0.3,0.7,0.09,0.0534
Image_32,15.0,both,0.1,0.3,0.09,0.0534
Image_32,15.0,both,0.1,0.5,0.09,0.0534
Image_32,15.0,both,0.1,0.7,0.09,0.0534
Image_32,15.0,both,0.2,0.3,0.09,0.0534
Image_32,15.0,both,0.2,0.5,0.09,0.0534
Image_32,15.0,both,0.2,0.7,0.09,0.0534
Image_32,15.0,both,0.3,0.3,0.09,0.0534
Image_32,15.0,both,0.3,0.5,0.09,0.0534
Image_32,15.0,both,0.3,0.7,0.09,0.0534
Image_32,14.0,none,0.0,0.0,16.64,1.7324
Image_32,14.0,brightness,0.1,0.3,16.09,1.642
Image_32,14.0,brightness,0.1,0.5,16.09,1.642
Image_32,14.0,brightness,0.1,0.7,16.09,1.642
Image_32,14.0,brightness,0.2,0.3,15.21,1.4634
Image_32,14.0,brightness,0.2,0.5,15.21,1.4634
Image_32,14.0,brightness,0.2,0.7,15.21,1.4634
Image_32,14.0,brightness,0.3,0.3,14.28,1.2979
Image_32,14.0,brightness,0.3,0.5,14.28,1.2979
Image_32,14.0,brightness,0.3,0.7,14.28,1.2979
Image_32,14.0,contrast,0.1,0.3,15.56,1.541
Image_32,14.0,contrast,0.1,0.5,14.66,1.3814
Image_32,14.0,contrast,0.1,0.7,13.77,1.2288
Image_32,14.0,contrast,0.2,0.3,15.56,1.541
Image_32,14.0,contrast,0.2,0.5,14.66,1.3814
Image_32,14.0,contrast,0.2,0.7,13.77,1.2288
Image_32,14.0,contrast,0.3,0.3,15.56,1.541
Image_32,14.0,contrast,0.3,0.5,14.66,1.3814
Image_32,14.0,contrast,0.3,0.7,13.77,1.2288
Image_32,14.0,both,0.1,0.3,14.71,1.3878
Image_32,14.0,both,0.1,0.5,13.82,1.2331
Image_32,14.0,both,0.1,0.7,12.92,1.0779
Image_32,14.0,both,0.2,0.3,13.87,1.242
Image_32,14.0,both,0.2,0.5,12.97,1.0833
Image_32,14.0,both,0.2,0.7,12.07,0.9275
Image_32,14.0,both,0.3,0.3,13.01,1.0871
Image_32,14.0,both,0.3,0.5,12.11,0.9313
Image_32,14.0,both,0.3,0.7,11.22,0.7794
Image_32,13.0,none,0.0,0.0,31.85,3.5083
Image_32,13.0,brightness,0.1,0.3,30.72,3.271
Image_32,13.0,brightness,0.1,0.5,30.72,3.271
Image_32,13.0,brightness,0.1,0.7,30.72,3.271
Image_32,13.0,brightness,0.2,0.3,29.42,3.0336
Image_32,13.0,brightness,0.2,0.5,29.42,3.0336
Image_32,13.0,brightness,0.2,0.7,29.42,3.0336
Image_32,13.0,brightness,0.3,0.3,27.97,2.7319
Image_32,13.0,brightness,0.3,0.5,27.97,2.7319
Image_32,13.0,brightness,0.3,0.7,27.97,2.7319
Image_32,13.0,contrast,0.1,0.3,29.93,3.1318
Image_32,13.0,contrast,0.1,0.5,28.5,2.858
Image_32,13.0,contrast,0.1,0.7,27.1,2.5833
Image_32,13.0,contrast,0.2,0.3,29.93,3.1318
Image_32,13.0,contrast,0.2,0.5,28.5,2.858
Image_32,13.0,contrast,0.2,0.7,27.1,2.5833
Image_32,13.0,contrast,0.3,0.3,29.93,3.1318
Image_32,13.0,contrast,0.3,0.5,28.5,2.858
Image_32,13.0,contrast,0.3,0.7,27.1,2.5833
Image_32,13.0,both,0.1,0.3,28.58,2.8665
Image_32,13.0,both,0.1,0.5,27.17,2.5948
Image_32,13.0,both,0.1,0.7,25.75,2.3258
Image_32,13.0,both,0.2,0.3,27.24,2.6043
Image_32,13.0,both,0.2,0.5,25.82,2.3317
Image_32,13.0,both,0.2,0.7,24.41,2.0625
Image_32,13.0,both,0.3,0.3,25.88,2.3392
Image_32,13.0,both,0.3,0.5,24.47,2.0694
Image_32,13.0,both,0.3,0.7,23.1,1.8066
Image_32,12.0,none,0.0,0.0,45.64,5.3393
Image_32,12.0,brightness,0.1,0.3,44.21,5.0096
Image_32,12.0,brightness,0.1,0.5,44.21,5.0096
Image_32,12.0,brightness,0.1,0.7,44.21,5.0096
Image_32,12.0,brightness,0.2,0.3,42.67,4.6723
Image_32,12.0,brightness,0.2,0.5,42.67,4.6723
Image_32,12.0,brightness,0.2,0.7,42.67,4.6723
Image_32,12.0,brightness,0.3,0.3,41.13,4.337
Image_32,12.0,brightness,0.3,0.5,41.13,4.337
Image_32,12.0,brightness,0.3,0.7,41.13,4.337
Image_32,12.0,contrast,0.1,0.3,43.36,4.8388
Image_32,12.0,contrast,0.1,0.5,41.72,4.4855
Image_32,12.0,contrast,0.1,0.7,40.14,4.1447
Image_32,12.0,contrast,0.2,0.3,43.36,4.8388
Image_32,12.0,contrast,0.2,0.5,41.72,4.4855
Image_32,12.0,contrast,0.2,0.7,40.14,4.1447
Image_32,12.0,contrast,0.3,0.3,43.36,4.8388
Image_32,12.0,contrast,0.3,0.5,41.72,4.4855
Image_32,12.0,contrast,0.3,0.7,40.14,4.1447
Image_32,12.0,both,0.1,0.3,41.81,4.4986
Image_32,12.0,both,0.1,0.5,40.18,4.1502
Image_32,12.0,both,0.1,0.7,38.66,3.8239
Image_32,12.0,both,0.2,0.3,40.26,4.1608
Image_32,12.0,both,0.2,0.5,38.68,3.8217
Image_32,12.0,both,0.2,0.7,37.2,3.5059
Image_32,12.0,both,0.3,0.3,38.72,3.8275
Image_32,12.0,both,0.3,0.5,37.2,3.5029
Image_32,12.0,both,0.3,0.7,35.77,3.1957
Image_32,11.0,none,0.0,0.0,58.01,7.2348
Image_32,11.0,brightness,0.1,0.3,56.65,6.8999
Image_32,11.0,brightness,0.1,0.5,56.65,6.8999
Image_32,11.0,brightness,0.1,0.7,56.65,6.8999
Image_32,11.0,brightness,0.2,0.3,55.12,6.5169
Image_32,11.0,brightness,0.2,0.5,55.12,6.5169
Image_32,11.0,brightness,0.2,0.7,55.12,6.5169
Image_32,11.0,brightness,0.3,0.3,53.6,6.1371
Image_32,11.0,brightness,0.3,0.5,53.6,6.1371
Image_32,11.0,brightness,0.3,0.7,53.6,6.1371
Image_32,11.0,contrast,0.1,0.3,55.74,6.6796
Image_32,11.0,contrast,0.1,0.5,54.18,6.2977
Image_32,11.0,contrast,0.1,0.7,52.73,5.9429
Image_32,11.0,contrast,0.2,0.3,55.74,6.6796
Image_32,11.0,contrast,0.2,0.5,54.18,6.2977
Image_32,11.0,contrast,0.2,0.7,52.73,5.9429
Image_32,11.0,contrast,0.3,0.3,55.74,6.6796
Image_32,11.0,contrast,0.3,0.5,54.18,6.2977
Image_32,11.0,contrast,0.3,0.7,52.73,5.9429
Image_32,11.0,both,0.1,0.3,54.25,6.3076
Image_32,11.0,both,0.1,0.5,52.74,5.942
Image_32,11.0,both,0.1,0.7,51.34,5.6
Image_32,11.0,both,0.2,0.3,52.77,5.9431
Image_32,11.0,both,0.2,0.5,51.33,5.5939
Image_32,11.0,both,0.2,0.7,49.97,5.2637
Image_32,11.0,both,0.3,0.3,51.33,5.5904
Image_32,11.0,both,0.3,0.5,49.95,5.2544
Image_32,11.0,both,0.3,0.7,48.61,4.9308
Image_33,15.0,none,0.0,0.0,0.0,0.0
Image_33,15.0,brightness,0.1,0.3,0.1,0.0577
Image_33,15.0,brightness,0.1,0.5,0.1,0.0577
Image_33,15.0,brightness,0.1,0.7,0.1,0.0577
Image_33,15.0,brightness,0.2,0.3,0.1,0.0577
Image_33,15.0,brightness,0.2,0.5,0.1,0.0577
Image_33,15.0,brightness,0.2,0.7,0.1,0.0577
Image_33,15.0,brightness,0.3,0.3,0.1,0.0577
Image_33,15.0,brightness,0.3,0.5,0.1,0.0577
Image_33,15.0,brightness,0.3,0.7,0.1,0.0577
Image_33,15.0,contrast,0.1,0.3,0.1,0.0577
Image_33,15.0,contrast,0.1,0.5,0.1,0.0577
Image_33,15.0,contrast,0.1,0.7,0.1,0.0577
Image_33,15.0,contrast,0.2,0.3,0.1,0.0577
Image_33,15.0,contrast,0.2,0.5,0.1,0.0577
Image_33,15.0,contrast,0.2,0.7,0.1,0.0577
Image_33,15.0,contrast,0.3,0.3,0.1,0.0577
Image_33,15.0,contrast,0.3,0.5,0.1,0.0577
Image_33,15.0,contrast,0.3,0.7,0.1,0.0577
Image_33,15.0,both,0.1,0.3,0.1,0.0577
Image_33,15.0,both,0.1,0.5,0.1,0.0577
Image_33,15.0,both,0.1,0.7,0.1,0.0577
Image_33,15.0,both,0.2,0.3,0.1,0.0577
Image_33,15.0,both,0.2,0.5,0.1,0.0577
Image_33,15.0,both,0.2,0.7,0.1,0.0577
Image_33,15.0,both,0.3,0.3,0.1,0.0577
Image_33,15.0,both,0.3,0.5,0.1,0.0577
Image_33,15.0,both,0.3,0.7,0.1,0.0577
Image_33,14.0,none,0.0,0.0,16.6,1.6824
Image_33,14.0,brightness,0.1,0.3,16.02,1.5905
Image_33,14.0,brightness,0.1,0.5,16.02,1.5905
Image_33,14.0,brightness,0.1,0.7,16.02,1.5905
Image_33,14.0,brightness,0.2,0.3,15.09,1.4162
Image_33,14.0,brightness,0.2,0.5,15.09,1.4162
Image_33,14.0,brightness,0.2,0.7,15.09,1.4162
Image_33,14.0,brightness,0.3,0.3,14.2,1.2566
Image_33,14.0,brightness,0.3,0.5,14.2,1.2566
Image_33,14.0,brightness,0.3,0.7,14.2,1.2566
Image_33,14.0,contrast,0.1,0.3,15.53,1.497
Image_33,14.0,contrast,0.1,0.5,14.61,1.3406
Image_33,14.0,contrast,0.1,0.7,13.72,1.1888
Image_33,14.0,contrast,0.2,0.3,15.53,1.497
Image_33,14.0,contrast,0.2,0.5,14.61,1.3406
Image_33,14.0,contrast,0.2,0.7,13.72,1.1888
Image_33,14.0,contrast,0.3,0.3,15.53,1.497
Image_33,14.0,contrast,0.3,0.5,14.61,1.3406
Image_33,14.0,contrast,0.3,0.7,13.72,1.1888
Image_33,14.0,both,0.1,0.3,14.64,1.3444
Image_33,14.0,both,0.1,0.5,13.74,1.1913
Image_33,14.0,both,0.1,0.7,12.85,1.0396
Image_33,14.0,both,0.2,0.3,13.77,1.194
Image_33,14.0,both,0.2,0.5,12.87,1.0403
Image_33,14.0,both,0.2,0.7,11.97,0.8903
Image_33,14.0,both,0.3,0.3,12.9,1.0431
