active_time	inactive_time	time_no_dpm	time_dpm	time_run	time_idle	time_sleep	time_waiting	time_transitions	transitions	energy_transitions	energy_no_dpm	energy_dpm	timeout
2.924000	1079.652000	1082.576000		3.990100	1078.578800	0.000000	1.066100	0.007200	18	0.000180	29.879098	0.725097	94
2.924000	1079.652000	1082.576000		3.999100	1078.569800	0.000000	1.075100	0.007200	18	0.000180	29.879098	0.725340	95
2.924000	1079.652000	1082.576000		4.008100	1078.560800	0.000000	1.084100	0.007200	18	0.000180	29.879098	0.725583	96
2.924000	1079.652000	1082.576000		4.017100	1078.551800	0.000000	1.093100	0.007200	18	0.000180	29.879098	0.725826	97
2.924000	1079.652000	1082.576000		4.026100	1078.542800	0.000000	1.102100	0.007200	18	0.000180	29.879098	0.726070	98
2.924000	1079.652000	1082.576000		4.035100	1078.533800	0.000000	1.111100	0.007200	18	0.000180	29.879098	0.726313	99
2.924000	1079.652000	1082.576000		4.044100	1078.524800	0.000000	1.120100	0.007200	18	0.000180	29.879098	0.726556	100
2.924000	1079.652000	1082.576000		4.053100	1078.515800	0.000000	1.129100	0.007200	18	0.000180	29.879098	0.726800	101
2.924000	1079.652000	1082.576000		4.062100	1078.506800	0.000000	1.138100	0.007200	18	0.000180	29.879098	0.727043	102
2.924000	1079.652000	1082.576000		4.071100	1078.497800	0.000000	1.147100	0.007200	18	0.000180	29.879098	0.727286	103
2.924000	1079.652000	1082.576000		4.080100	1078.488800	0.000000	1.156100	0.007200	18	0.000180	29.879098	0.727529	104
2.924000	1079.652000	1082.576000		4.089100	1078.479800	0.000000	1.165100	0.007200	18	0.000180	29.879098	0.727773	105
2.924000	1079.652000	1082.576000		4.098100	1078.470800	0.000000	1.174100	0.007200	18	0.000180	29.879098	0.728016	106
2.924000	1079.652000	1082.576000		4.107100	1078.461800	0.000000	1.183100	0.007200	18	0.000180	29.879098	0.728259	107
2.924000	1079.652000	1082.576000		4.116100	1078.452800	0.000000	1.192100	0.007200	18	0.000180	29.879098	0.728502	108
2.924000	1079.652000	1082.576000		4.125100	1078.443800	0.000000	1.201100	0.007200	18	0.000180	29.879098	0.728746	109
2.924000	1079.652000	1082.576000		4.134100	1078.434800	0.000000	1.210100	0.007200	18	0.000180	29.879098	0.728989	110
2.924000	1079.652000	1082.576000		4.143100	1078.425800	0.000000	1.219100	0.007200	18	0.000180	29.879098	0.729232	111
2.924000	1079.652000	1082.576000		4.152100	1078.416800	0.000000	1.228100	0.007200	18	0.000180	29.879098	0.729476	112
2.924000	1079.652000	1082.576000		4.161100	1078.407800	0.000000	1.237100	0.007200	18	0.000180	29.879098	0.729719	113
2.924000	1079.652000	1082.576000		4.170100	1078.398800	0.000000	1.246100	0.007200	18	0.000180	29.879098	0.729962	114
2.924000	1079.652000	1082.576000		4.179100	1078.389800	0.000000	1.255100	0.007200	18	0.000180	29.879098	0.730205	115
2.924000	1079.652000	1082.576000		4.188100	1078.380800	0.000000	1.264100	0.007200	18	0.000180	29.879098	0.730449	116
2.924000	1079.652000	1082.576000		4.197100	1078.371800	0.000000	1.273100	0.007200	18	0.000180	29.879098	0.730692	117
2.924000	1079.652000	1082.576000		4.206100	1078.362800	0.000000	1.282100	0.007200	18	0.000180	29.879098	0.730935	118
2.924000	1079.652000	1082.576000		4.215100	1078.353800	0.000000	1.291100	0.007200	18	0.000180	29.879098	0.731178	119
2.924000	1079.652000	1082.576000		4.224100	1078.344800	0.000000	1.300100	0.007200	18	0.000180	29.879098	0.731422	120
2.924000	1079.652000	1082.576000		4.233100	1078.335800	0.000000	1.309100	0.007200	18	0.000180	29.879098	0.731665	121
2.924000	1079.652000	1082.576000		4.242100	1078.326800	0.000000	1.318100	0.007200	18	0.000180	29.879098	0.731908	122
2.924000	1079.652000	1082.576000		4.251100	1078.317800	0.000000	1.327100	0.007200	18	0.000180	29.879098	0.732152	123
2.924000	1079.652000	1082.576000		4.260100	1078.308800	0.000000	1.336100	0.007200	18	0.000180	29.879098	0.732395	124
2.924000	1079.652000	1082.576000		4.269100	1078.299800	0.000000	1.345100	0.007200	18	0.000180	29.879098	0.732638	125
2.924000	1079.652000	1082.576000		4.278100	1078.290800	0.000000	1.354100	0.007200	18	0.000180	29.879098	0.732881	126
2.924000	1079.652000	1082.576000		4.287100	1078.281800	0.000000	1.363100	0.007200	18	0.000180	29.879098	0.733125	127
2.924000	1079.652000	1082.576000		4.296100	1078.272800	0.000000	1.372100	0.007200	18	0.000180	29.879098	0.733368	128
2.924000	1079.652000	1082.576000		4.305100	1078.263800	0.000000	1.381100	0.007200	18	0.000180	29.879098	0.733611	129
2.924000	1079.652000	1082.576000		4.314100	1078.254800	0.000000	1.390100	0.007200	18	0.000180	29.879098	0.733854	130
2.924000	1079.652000	1082.576000		4.323100	1078.245800	0.000000	1.399100	0.007200	18	0.000180	29.879098	0.734098	131
2.924000	1079.652000	1082.576000		4.332100	1078.236800	0.000000	1.408100	0.007200	18	0.000180	29.879098	0.734341	132
2.924000	1079.652000	1082.576000		4.341100	1078.227800	0.000000	1.417100	0.007200	18	0.000180	29.879098	0.734584	133
2.924000	1079.652000	1082.576000		4.350100	1078.218800	0.000000	1.426100	0.007200	18	0.000180	29.879098	0.734827	134
2.924000	1079.652000	1082.576000		4.359100	1078.209800	0.000000	1.435100	0.007200	18	0.000180	29.879098	0.735071	135
2.924000	1079.652000	1082.576000		4.368100	1078.200800	0.000000	1.444100	0.007200	18	0.000180	29.879098	0.735314	136
2.924000	1079.652000	1082.576000		4.377100	1078.191800	0.000000	1.453100	0.007200	18	0.000180	29.879098	0.735557	137
2.924000	1079.652000	1082.576000		4.386100	1078.182800	0.000000	1.462100	0.007200	18	0.000180	29.879098	0.735801	138
2.924000	1079.652000	1082.576000		4.395100	1078.173800	0.000000	1.471100	0.007200	18	0.000180	29.879098	0.736044	139
2.924000	1079.652000	1082.576000		4.404100	1078.164800	0.000000	1.480100	0.007200	18	0.000180	29.879098	0.736287	140
2.924000	1079.652000	1082.576000		4.413100	1078.155800	0.000000	1.489100	0.007200	18	0.000180	29.879098	0.736530	141
2.924000	1079.652000	1082.576000		4.422100	1078.146800	0.000000	1.498100	0.007200	18	0.000180	29.879098	0.736774	142
2.924000	1079.652000	1082.576000		4.431100	1078.137800	0.000000	1.507100	0.007200	18	0.000180	29.879098	0.737017	143
2.924000	1079.652000	1082.576000		4.440100	1078.128800	0.000000	1.516100	0.007200	18	0.000180	29.879098	0.737260	144
2.924000	1079.652000	1082.576000		4.449100	1078.119800	0.000000	1.525100	0.007200	18	0.000180	29.879098	0.737503	145
2.924000	1079.652000	1082.576000		4.458100	1078.110800	0.000000	1.534100	0.007200	18	0.000180	29.879098	0.737747	146
2.924000	1079.652000	1082.576000		4.467100	1078.101800	0.000000	1.543100	0.007200	18	0.000180	29.879098	0.737990	147
2.924000	1079.652000	1082.576000		4.476100	1078.092800	0.000000	1.552100	0.007200	18	0.000180	29.879098	0.738233	148
2.924000	1079.652000	1082.576000		4.485100	1078.083800	0.000000	1.561100	0.007200	18	0.000180	29.879098	0.738477	149
2.924000	1079.652000	1082.576000		4.494100	1078.074800	0.000000	1.570100	0.007200	18	0.000180	29.879098	0.738720	150
2.924000	1079.652000	1082.576000		4.503100	1078.065800	0.000000	1.579100	0.007200	18	0.000180	29.879098	0.738963	151
2.924000	1079.652000	1082.576000		4.512100	1078.056800	0.000000	1.588100	0.007200	18	0.000180	29.879098	0.739206	152
2.924000	1079.652000	1082.576000		4.521100	1078.047800	0.000000	1.597100	0.007200	18	0.000180	29.879098	0.739450	153
2.924000	1079.652000	1082.576000		4.530100	1078.038800	0.000000	1.606100	0.007200	18	0.000180	29.879098	0.739693	154
2.924000	1079.652000	1082.576000		4.539100	1078.029800	0.000000	1.615100	0.007200	18	0.000180	29.879098	0.739936	155
2.924000	1079.652000	1082.576000		4.548100	1078.020800	0.000000	1.624100	0.007200	18	0.000180	29.879098	0.740179	156
2.924000	1079.652000	1082.576000		4.557100	1078.011800	0.000000	1.633100	0.007200	18	0.000180	29.879098	0.740423	157
2.924000	1079.652000	1082.576000		4.566100	1078.002800	0.000000	1.642100	0.007200	18	0.000180	29.879098	0.740666	158
2.924000	1079.652000	1082.576000		4.575100	1077.993800	0.000000	1.651100	0.007200	18	0.000180	29.879098	0.740909	159
2.924000	1079.652000	1082.576000		4.584100	1077.984800	0.000000	1.660100	0.007200	18	0.000180	29.879098	0.741152	160
2.924000	1079.652000	1082.576000		4.593100	1077.975800	0.000000	1.669100	0.007200	18	0.000180	29.879098	0.741396	161
